budget,action,adventure,fantasy,science fiction,comedy,crime,drama,mystery,thriller,romance,war,horror,animation,family,western,history,music,tv movie,documentary,foreign,id,popularity,production_companies,production_countries,weekday,day,month,year,revenue,runtime,title,vote_average,vote_count,weighted_rating
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,354251,5.505,1,1,4,17,9,2015,23665,89,Southbound,5.9,249,6.98915204562557
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,257444,4.526,2,1,5,14,8,2015,0,105,The Boy,5.6,76,6.995756899026958
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,355338,6.332,2,1,2,03,11,2015,0,5,Riley's First Date?,7.2,288,7.0022777602024675
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271736,6.907,2,2,3,16,9,2015,3286448,103,The Program,6.4,268,6.993636219724554
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,309581,4.366,4,1,5,31,7,2015,0,94,Lila & Eve,5.6,132,6.992646824765239
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,293970,7.304,3,1,5,09,10,2015,0,91,The Final Girls,6.5,587,6.988529331301051
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,279690,5.407,2,2,2,17,3,2015,0,99,He Never Died,6.1,212,6.992432175154688
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,364067,4.988,3,1,5,04,12,2015,0,56,A Very Murray Christmas,5.4,230,6.985414189456996
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,318922,4.369,3,1,5,06,11,2015,0,104,Kill Your Friends,6.1,183,6.993459873724339
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,335077,2.781,1,1,1,18,5,2015,0,88,Battle For SkyArk,3.8,39,6.9950157753903905
5000000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,266639,5.877,3,1,4,22,10,2015,2333684,119,Jem and the Holograms,5.4,225,6.985728444003964
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,274504,5.583,2,1,5,15,4,2016,13191,105,The Adderall Diaries,5.3,87,6.9941045162833335
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,352208,4.339,2,1,3,23,12,2015,3820195,121,Where to Invade Next,7.5,233,7.004616969841082
6000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,283587,7.992,4,2,5,11,9,2015,9077700,137,Beasts of No Nation,7.6,822,7.019099992254666
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,311539,5.763,1,1,1,20,7,2015,0,99,A Christmas Horror Story,5.6,144,6.991982182628062
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,277713,3.867,3,2,5,04,12,2015,0,135,Sunset Song,6.5,53,6.998942242446014
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,347945,5.057,2,1,3,22,7,2015,4505,101,Synchronicity,5.7,186,6.990399428253792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,363483,2.407,0,0,4,26,11,2015,0,84,12 Gifts of Christmas,5.9,50,6.9978043912175645
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,344854,3.024,6,1,3,05,8,2015,0,90,The Pack,5.2,53,6.996192072805652
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,354220,3.088,0,0,1,14,9,2015,0,95,The Girl in the Photographs,4.9,47,6.996059408312373
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,283596,3.63,3,2,5,24,7,2015,0,96,The Legend of Barney Thomson,6.2,72,6.997702616464582
1000000,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,250225,5.986,2,2,6,18,10,2014,0,104,The Duke of Burgundy,6.4,133,6.996824891576812
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,307479,3.498,1,1,2,06,1,2015,0,88,88,5.2,50,6.996407185628742
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,339145,3.215,1,1,6,13,6,2015,0,86,The Girl in the Book,6,79,6.996849954144902
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323660,5.189,1,1,2,17,3,2015,0,90,Avengers Grimm,3.9,51,6.993688874695621
447524,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,308638,5.553,4,2,5,08,5,2015,771317,101,The D Train,4.7,119,6.989103865599745
250,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,359983,7.696,1,1,7,22,11,2015,27,44,The Lion Guard: Return of the Roar,5.9,88,6.996141581632653
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,300155,5.228,3,1,4,14,5,2015,228136,97,A Royal Night Out,6.5,155,6.996919101570264
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328595,5.413,1,1,7,01,3,2015,0,83,Parallels,6.1,191,6.993176134333691
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,327528,4.815,3,2,7,13,9,2015,830129,97,Born to Be Blue,6.6,99,6.998422247898322
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,306964,7.091,2,1,5,16,10,2015,0,90,Tales of Halloween,5.3,193,6.986976541102687
1000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360387,3.023,1,1,1,05,10,2015,0,92,Blunt Force Trauma,4.5,39,6.996106074523743
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,362185,3.893,4,1,5,21,8,2015,0,88,Operator,5.2,45,6.9967658215212625
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94365,10.479,1,1,5,22,5,2015,0,103,The Human Centipede 3 (Final Sequence),3.8,280,6.964556962025317
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,241855,5.842,1,1,4,20,3,2014,49970,109,Spring,6.6,287,6.995460117847115
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,322518,3.339,2,1,2,24,2,2015,0,92,The Intruders,5.2,68,6.995117280995691
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,291272,5.6,2,1,5,05,6,2015,0,84,We Are Still Here,5.6,256,6.9858093126385805
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,324963,5.347,1,1,1,02,3,2015,0,75,Monster High: Haunted,6.7,40,6.999520766773164
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,342927,7.013,2,1,5,09,10,2015,0,90,3-Headed Shark Attack,3.6,63,6.991453537086542
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,365805,2.482,1,1,5,06,11,2015,0,83,Wrecker,4.1,38,6.995598689991214
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,351964,7.585,3,1,3,15,6,2016,0,88,The Escort,6.1,235,6.991618783435704
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,362057,5.419,3,1,5,22,1,2016,0,86,Martyrs,4.8,113,6.990100744634254
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,137333,3.309,3,1,6,31,1,2015,0,91,Uncanny,6.2,83,6.997352788741378
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,317198,3.323,2,1,5,13,2,2015,0,90,Bad Hair Day,6.1,87,6.996878861561765
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,339533,4.933,1,1,2,19,5,2015,0,90,San Andreas Quake,3.5,100,6.986055776892431
6000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,277546,5.459,3,1,5,07,8,2015,0,90,The Runner,4.8,89,6.992195783012476
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,306482,2.859,3,1,7,25,1,2015,0,98,Partisan,6.1,51,6.998167737814858
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,330112,5.495,3,1,7,19,4,2015,4631,102,Ashby,6.1,288,6.989750079088895
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,322766,3.291,2,1,6,31,1,2015,0,90,Beautiful & Twisted,5.6,38,6.997875229650931
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,361931,4.021,2,2,1,09,11,2015,0,92,Ronaldo,6.4,157,6.996255515363517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,318224,5.232,3,1,7,25,1,2015,0,119,Going Clear: Scientology and the Prison of Belief,7.8,451,7.014176260264822
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,348811,3.91,4,1,1,03,8,2015,0,92,War Pigs,4.9,61,6.994888472128008
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310135,6.063,3,2,5,14,8,2015,67132,95,Turbo Kid,6.6,366,6.994228494835607
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,355111,3.825,1,1,4,13,8,2015,0,84,Barbie in Rock 'N Royals,6.1,59,6.997881000838022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,295592,3.322,1,1,5,17,4,2015,16661077,81,Monkey Kingdom,6.7,56,6.999329501915709
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335970,4.645,1,1,4,16,7,2015,0,107,Joe Dirt 2: Beautiful Loser,4.2,56,6.993742017879949
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,366142,3.706,1,1,3,04,11,2015,0,4,Competition,6.1,45,6.998382910760632
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,310121,4.092,3,1,5,15,5,2015,7449681,92,I'll See You in My Dreams,6.2,75,6.997607178464607
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,361263,2.29,1,1,7,18,10,2015,0,87,Jesse Stone: Lost in Paradise,6.5,35,6.999300978629918
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,324308,5.515,3,1,5,07,8,2015,494506,129,Steve Jobs: The Man in the Machine,6.5,164,6.996741376569703
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,326923,3.608,2,1,6,21,2,2015,0,88,Babysitter's Black Book,5.7,45,6.997664204432023
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,356842,4.809,4,1,3,14,10,2015,12488,87,The Ones Below,5.9,167,6.992700758930345
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,339530,7.764,1,1,2,06,10,2015,0,99,Tremors 5: Bloodlines,4.9,148,6.9876411643073
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,301729,5.955,4,1,5,30,1,2015,0,94,Terminus,4.8,92,6.991933684042722
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395883,4.736,1,3,7,08,11,2015,0,100,Andron,3.8,76,6.99030148349019
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356300,4.284,1,1,6,19,9,2015,0,101,How to Plan an Orgy in a Small Town,4.9,49,6.995892051578905
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,218784,6.684,2,1,5,30,10,2015,70958,92,Freaks of Nature,5.8,216,6.989720812182741
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,310137,4.435,1,1,5,26,6,2015,0,80,Bound to Vengeance,5.8,152,6.992748091603054
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,342917,5.552,1,1,2,18,8,2015,0,81,Batman Unlimited: Monster Mayhem,5.9,60,6.997366320830007
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,337960,5.626,1,1,4,27,8,2015,0,128,Holding the Man,7.9,235,7.008381216564295
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,296130,5.287,2,1,5,07,8,2015,0,82,Harbinger Down,4.5,87,6.991330171004902
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,327418,5.277,1,1,2,12,5,2015,0,78,Batman Unlimited: Animal Instincts,5.3,76,6.994847663104164
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246133,2.08,3,1,2,11,8,2015,0,113,Entertainment,5.4,32,6.997954618088846
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,328869,3.316,2,1,5,16,10,2015,0,105,Meadowland,6.2,60,6.998084596967279
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,329829,4.808,5,5,5,11,12,2015,0,106,The Girl King,6.3,78,6.997822792886195
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,330544,2.205,3,1,6,16,5,2015,0,107,Bessie,6.3,47,6.998686469437458
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,299551,4.709,2,1,2,20,1,2015,0,92,The Atticus Institute,5.6,182,6.989881661504249
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,207270,3.557,3,1,4,21,5,2015,0,86,The Hoarder,4.5,78,6.9922242603078395
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,307946,3.512,2,1,5,23,10,2015,0,85,I Smile Back,6,63,6.997486334437219
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,356905,2.457,2,1,4,17,9,2015,0,95,Oddball,6.2,36,6.998849656494648
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,318279,5.458,0,1,7,25,1,2015,2334228,89,Meru,7.5,100,7.00199203187251
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,345637,4.82,1,1,3,25,11,2015,0,7,Sanjay's Super Team,6.7,110,6.99868578255675
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,284286,5.086,2,1,4,21,8,2014,3447633,105,Learning to Drive,6.2,116,6.996305144131232
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,331446,7.081,2,1,3,22,7,2015,0,88,Sharknado 3: Oh Hell No!,4.4,228,6.976502299032821
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,351901,3.467,1,1,5,11,9,2015,0,90,12 Rounds 3: Lockdown,4.8,64,6.994382381104373
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,357681,1.927,1,1,3,02,9,2015,0,138,Hitting the Apex,8.3,35,7.001817455562213
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333657,1.825,2,1,5,29,5,2015,4444,90,Club Life,5.7,22,6.998857005834865
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,336845,4.68,3,1,6,02,5,2015,0,88,Cleveland Abduction,6.8,97,6.9992269992429375
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,294562,3.209,2,1,6,08,8,2015,0,83,Lavalantula,4.9,57,6.99522289180668
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306197,2.95,0,1,5,24,7,2015,0,90,Unexpected,5.8,49,6.9976526009022315
3500000,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,297556,7.453,2,1,2,27,1,2015,0,72,Justice League: Throne of Atlantis,6.7,381,6.995496631338402
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,354743,3.5,2,1,7,06,9,2015,0,89,Lady Chatterley's Lover,6.5,53,6.998942242446014
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,316885,3.506,2,1,4,22,1,2015,0,95,Bridgend,5.9,34,6.998506031796756
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,228973,5.805,3,1,5,20,3,2015,0,92,Backcountry,5.8,237,6.988730831715339
500000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,320048,5.074,1,1,6,24,1,2015,0,80,Ratter,5.1,198,6.985070243670132
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,359305,3.357,2,1,7,13,9,2015,0,88,An Inspector Calls,7.6,64,7.001532077880626
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,329004,7.091,6,1,3,15,4,2015,0,104,The Survivalist,6.2,142,6.995481664147642
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,362180,2.488,2,2,3,11,3,2015,0,81,Don't Grow Up,4.7,54,6.995042707751257
2000000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,343284,3.519,1,1,6,30,5,2015,0,85,Night of the Living Deb,5.6,69,6.9961466352866095
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,243752,1.804,2,1,4,30,4,2015,0,89,No Stranger Than Love,4.3,30,6.996763883339991
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,291866,3.777,1,1,1,14,9,2015,0,89,The Hive,5.5,44,6.997364638236704
190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,330127,5.08,3,3,2,20,10,2015,0,95,Back in Time,6.5,177,6.99648488700004
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,323694,3.788,3,1,6,14,3,2015,0,98,Nina Forever,5.4,73,6.99534160252064
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,334028,3.485,2,1,6,02,5,2015,0,82,Some Kind of Hate,4.5,64,6.99361634216406
1000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,354924,3.312,1,1,4,01,10,2015,0,80,The Dead Room,5,54,6.99568931108805
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,368256,1.346,1,1,5,13,11,2015,0,83,Condemned,3.4,35,6.99496704613541
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,324291,2.201,0,0,5,04,12,2015,0,92,Night Owls,6.5,36,6.999281035309155
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,347847,3.263,2,1,5,28,8,2015,0,84,The Sand,4.1,54,6.993749501077672
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,295490,4.728,2,0,5,21,8,2015,0,83,Digging for Fire,5.2,63,6.995475401986994
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,253406,5.73,2,1,5,14,8,2015,0,113,"10,000 Saints",5.9,91,6.996010521701009
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,291865,2.894,1,1,1,14,4,2014,0,90,From the Dark,5.5,57,6.9965877798619145
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,324803,4.18,1,1,6,14,3,2015,0,85,Hangman,4.5,54,6.9946116388600625
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339355,2.929,1,1,5,05,6,2015,0,99,Larry Gaye: Renegade Male Flight Attendant,4.6,25,6.997602397602398
600000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,309304,5.848,2,1,4,04,6,2015,7087452,78,Grandma,6.3,196,6.99455469122083
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,339342,3.356,0,1,4,01,1,2015,0,98,Anarchy Parlor,5.5,38,6.997723460340283
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,306966,3.036,3,2,5,13,5,2016,0,81,Summer Camp,5.2,67,6.99518889376471
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,339148,3.732,2,2,5,12,6,2015,0,78,Already Tomorrow in Hong Kong,6,54,6.997844655544025
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,340684,5.548,0,1,6,16,5,2015,0,89,Those People,6.8,194,6.998459950781933
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,347754,6.374,4,1,1,31,8,2015,0,86,Curve,5.4,160,6.989825119236884
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,317144,5.292,1,1,4,15,1,2015,0,62,Cyberbully,6.5,140,6.997215592680986
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,277558,5.87,3,2,2,14,4,2015,0,90,Final Girl,5.1,340,6.974506708760853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,338928,3.809,3,2,6,12,9,2015,2642899,87,He Named Me Malala,6.3,81,6.997739324588333
0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,291189,4.302,2,2,6,18,4,2015,0,95,The Driftless Area,5.1,34,6.997419509467125
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,287689,6.12,1,1,6,11,7,2015,0,43,7 Days in Hell,6.4,182,6.9956635692161075
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363869,5.493,1,1,4,29,10,2015,0,100,Belli di papà,5.9,141,6.993830794320035
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,325189,12.928,2,1,5,26,6,2015,0,104,Teen Beach 2,6.3,237,6.993426318500614
1500000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,298582,4.87,1,1,5,11,9,2015,0,94,Full Out,7.3,138,7.001646909061978
1500000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,301228,2.638,1,1,5,25,9,2015,0,96,Narcopolis,4.8,42,6.996310198865905
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343934,5.853,1,1,2,30,6,2015,0,108,Staten Island Summer,5.7,128,6.993377905125755
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,296025,3.14,2,1,5,17,4,2015,0,84,Safelight,6.3,47,6.998686469437458
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371442,2.308,1,1,2,01,12,2015,0,93,Bad Roomies,4.6,34,6.996740433011105
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,282313,1.417,3,1,6,11,4,2015,0,98,The Reconstruction of William Zero,5.1,24,6.998177749360614
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,300542,4.869,1,1,3,26,8,2015,0,90,Queen of Earth,6.1,82,6.997057650905031
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309924,5.082,5,1,5,27,2,2015,161820,101,After the Ball,6.5,131,6.997393657236082
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,348634,3.098,3,1,2,01,12,2015,0,84,A Christmas Detour,6.4,61,6.998539563465145
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,318044,5.015,2,1,4,22,1,2015,0,101,"What Happened, Miss Simone?",7.6,167,7.003981404219812
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,259958,2.192,2,1,5,17,4,2015,0,86,Alex of Venice,6.2,35,6.998881565807869
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,316715,4.55,3,1,2,20,1,2015,0,90,The Eichmann Show,6.7,101,6.998792876777818
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,308027,3.977,1,1,5,14,8,2015,0,85,"People, Places, Things",6.9,86,6.999657179303197
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,279144,5.069,0,1,5,01,5,2015,0,105,"The Death of ""Superman Lives"": What Happened?",6.8,69,6.999449519326658
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,355020,4.581,7,3,5,09,10,2015,0,98,Winter on Fire: Ukraine's Fight for Freedom,8.1,94,7.004120506894078
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,323665,3.908,3,1,1,16,3,2015,0,89,Ava's Possessions,5.8,63,6.996983601324662
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,358895,4.737,0,1,1,14,9,2015,30400,97,Being Charlie,6.5,94,6.998127042320873
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,353345,4.208,1,1,5,09,10,2015,0,,The Exorcism of Molly Hartley,5.1,133,6.989945489993236
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,323370,4.89,1,1,1,16,3,2015,0,86,The Diabolical,4.7,106,6.990289173902653
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,337958,2.516,1,1,4,06,8,2015,0,124,Last Cab to Darwin,7.1,30,7.000119856172592
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,333674,5.41,5,1,5,15,1,2016,0,90,Intruders,5.7,229,6.988200087201236
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,301728,5.658,3,1,5,08,5,2015,0,110,Infini,5.2,208,6.985147572199302
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,366018,4.455,0,1,6,19,12,2015,0,83,A Christmas Melody,5.6,44,6.997540329020923
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256030,2.882,2,1,7,15,3,2015,0,99,Muck,3.3,48,6.992909613542
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,356149,2.331,1,1,1,24,8,2015,0,90,Robert,3,33,6.994726960412256
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,300666,5.332,2,1,5,08,5,2015,0,112,Bravetown,6.8,174,6.998617621355367
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,347642,2.876,2,1,6,15,8,2015,0,90,Bite,5,56,6.995530012771392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,373558,3.691,1,2,7,20,12,2015,0,132,Taylor Swift: The 1989 World Tour - Live,8.3,46,7.002387606803482
0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,367326,2.441,2,1,5,06,11,2015,0,5,Cosmic Scrat-tastrophe,7.1,62,7.000247386481526
